Dim1,Dim2,Label
-2.76615,0.6544646,5
16.0192,-0.6789078,1
-1.7486427,2.8728018,6
1.7151176,-3.2419114,8
11.079829,5.789119,9
-1.018954,0.89660054,5
-1.8012214,37.623974,5
17.084372,9.058612,7
10.412535,6.9312983,9
-0.114531346,-0.39755064,3
-0.57567036,-0.31490844,8
-0.16435033,-0.33477798,3
0.07715771,-0.23555483,8
13.2184305,-1.7374367,1
-17.397173,75.63681,5
-1.1325775,-0.48740888,3
-0.88077784,0.26830712,5
-3.1632476,3.9615965,0
-0.8413293,-0.53365827,5
-0.9339236,-0.34626457,5
1.512615,6.0816965,3
0.5309945,-1.2552896,8
-0.7080982,9.403951,6
22.173683,11.936806,7
2.886559,-1.0918264,7
42.385124,13.784749,7
-0.07425696,-0.3620271,3
27.256802,13.96064,7
-3.3501225,0.7937856,0
-1.6719382,1.0928041,5
2.1175914,0.13132635,9
-2.4034395,4.588434,0
-1.118128,-2.0997787,2
1.8979932,-1.1444027,5
-1.1829866,0.54114544,5
-0.32902306,0.11175476,3
14.741519,-1.0599226,1
19.384039,11.023785,7
3.017694,-1.200844,7
0.269805,-0.88114166,8
0.72083545,6.8242254,6
-4.232632,74.2734,5
0.15007931,7.229543,9
-0.5306259,-0.061199084,3
0.29870874,-0.9907752,8
6.4126987,3.104775,9
-0.81543076,-0.5039842,5
-1.49586,0.716427,3
72.73437,17.746323,7
-1.0853955,0.3263644,9
9.242025,-0.8515279,1
23.044556,13.729135,7
-5.728272,5.023586,0
-4.9149103,3.8260565,0
-1.8071235,1.5713816,3
42.823975,15.593542,7
-0.40550172,-2.017261,2
-0.7554675,-0.038294837,5
1.0295166,-2.0217695,8
21.23314,-1.724072,1
-0.10757171,-0.19438611,8
0.31604743,5.0744247,6
-0.13518266,-1.317209,2
12.3002405,6.2567725,9
-1.1164163,-0.12012109,5
31.347664,11.516034,7
-1.1369705,-0.38401031,5
0.84205353,-1.7990918,7
2.9942513,-0.53908175,8
1.2510903,4.1574864,6
0.07739003,-0.6956752,2
1.3402562,-1.1251041,5
26.349123,0.5000193,1
3.6074502,2.207763,4
0.25514442,-1.2323468,8
9.79632,7.7310596,4
-0.84933984,-0.15342203,5
1.0712776,-0.81432587,8
-1.1603618,-0.5007921,3
-4.2320995,4.8123164,0
-1.6785512,10.402586,6
2.3386714,6.982359,2
17.674814,8.616568,7
-0.62527335,-0.27422684,3
-0.07329729,-0.13991743,3
-0.057007566,-1.102595,2
19.374619,-1.6650347,1
-6.7360573,3.649909,0
1.3131614,-0.5151884,7
-0.6366572,-0.24299802,3
2.9664958,2.0198135,4
1.4054935,6.5083632,0
-0.9721266,0.055363983,3
12.402307,8.377538,9
-0.9623662,-0.26296565,3
3.0811493,5.850149,2
-1.544396,0.14472789,8
2.3199224,1.7777452,9
-9.378437,3.312839,0
-0.688821,-0.34883338,3
0.45182186,-1.0160979,8
-9.28036,3.4218233,0
25.408792,11.800362,7
0.24833393,6.5819316,6
-0.69491625,-0.5523575,5
6.15333,2.8621798,4
21.50965,12.107775,7
-0.46173844,-0.61194104,3
-3.0348516,3.4032736,9
-5.8722754,5.190585,0
0.33368146,-0.7723477,8
-2.4837496,6.566817,6
-0.20881644,-0.8337689,2
-0.94502354,1.1784388,5
5.271285,-0.5875891,6
16.256054,-3.857915,1
-3.3458402,1.802568,0
-4.445342,2.8437428,0
2.6058059,0.009649992,4
1.5853513,-0.79501283,4
-2.0322492,-0.31807917,0
18.451458,-2.6385276,1
-1.3585247,-3.0148299,2
-0.96620196,0.12968783,3
-0.31816947,-2.1083405,2
2.209138,-0.27529347,7
18.570581,10.275393,7
0.2781485,-0.9213679,8
-2.1235073,0.5023371,5
-0.37594813,-2.5969293,2
-1.77172,0.54369384,5
29.415836,46.15711,7
0.62595916,5.638459,6
5.1303377,1.6407996,9
25.162746,-0.8071636,1
4.0653453,1.9557772,4
20.235273,-4.036999,1
-0.39910054,8.235845,6
8.056831,2.4679298,4
-0.48017627,-2.2765148,2
3.8214357,2.9304981,4
0.4172983,-0.62862504,3
0.9047358,10.333228,5
6.673499,3.0247576,4
8.841566,0.043905318,3
6.5252404,1.8864915,9
-1.3182061,0.392421,5
-4.28601,1.9306177,0
21.783628,-0.60268784,1
-0.66696924,-0.34623456,5
0.043143664,-0.24896544,3
0.11654492,-0.24710517,8
7.9308453,2.8674457,9
10.206877,-1.6194588,1
7.5965548,2.8158827,9
54.961678,13.149226,7
4.7808394,2.2249446,9
-0.31059605,0.48902974,5
3.0908992,-0.17128827,5
-0.45013207,-1.434626,2
19.905708,6.4123373,7
6.8842607,3.364603,4
0.7471783,3.2100306,6
-9.432027,3.6458035,0
24.479406,-1.5997937,1
0.7905584,-0.29086053,1
23.17772,-1.3184428,1
-4.8850904,3.7373717,0
6.1713653,1.8328326,4
5.7199755,1.8133408,4
20.507673,7.1981425,7
1.2164607,2.4195433,6
-0.9883667,-0.3124303,3
2.7423866,12.974948,0
-6.431435,3.7244477,0
12.185728,6.012802,4
-0.75412065,-0.3948487,3
-3.9571784,2.8851736,0
0.07918382,5.973604,6
14.57682,-3.865075,1
2.1022785,-0.2632001,9
-0.8263056,0.86496687,6
33.069275,-0.06763303,1
-1.1018513,0.13222241,3
-0.42291602,-0.34023196,8
12.725609,-3.1184106,1
-1.6533334,-2.470011,2
-0.72952837,-0.29042894,5
0.8563726,2.4649177,6
-0.4385148,-2.4573648,2
6.186687,10.244015,7
-2.5168846,5.9167595,3
1.1049333,6.8328547,6
-3.5534053,6.785354,0
4.458233,-1.7119762,1
7.3760448,2.8483095,9
26.601124,29.571579,7
0.4640652,5.01627,6
0.9576062,3.2320893,6
0.2052225,-0.54854065,8
18.978947,17.433544,9
-0.899189,-2.4678004,2
2.9433205,1.2377342,9
4.547569,-0.4424417,5
0.38054958,-0.733247,8
-0.53922844,-0.23229225,3
16.050596,-5.1964064,1
-5.412156,2.681272,0
-2.370344,1.7033828,0
103.2873,25.139065,7
-0.55884194,-0.5691453,6
-2.4268494,6.464241,6
2.8057182,7.4880486,2
11.609673,-5.9750214,1
0.45547748,3.7628534,6
11.511375,5.190701,9
-1.6374762,0.6105317,3
24.768927,-1.1758943,1
-1.8979279,0.51168376,8
0.47543573,5.4064136,6
4.8744035,-1.6061332,9
-3.7089837,3.3871362,0
0.8136139,6.09396,6
-3.478212,2.7776089,0
-3.252493,4.2015347,0
-4.8862534,4.1076126,0
1.0423853,4.8099346,6
-0.94204384,-0.061513454,3
-0.01212012,-0.1961671,5
13.337361,8.414356,9
1.2717085,4.581486,3
11.349205,4.1809435,4
-20.762613,69.54507,5
-0.82541144,0.8082634,5
0.09616859,-0.47146347,8
-0.5533777,-0.09275146,5
0.122305244,-0.22503018,3
-4.1247168,3.9905581,0
2.6844156,7.8208966,4
-4.4114437,0.3706395,0
-1.8725476,-0.44941172,2
5.114961,2.0932155,9
-1.2869724,4.832295,6
0.4733045,-1.048991,8
-0.20673819,-1.2430071,2
-0.8218418,-0.43416533,3
27.868279,-2.1436183,1
-1.0430436,-2.426584,2
20.702488,-3.0557568,1
14.927123,-7.253299,1
0.20145468,-0.5597489,5
-0.1416285,4.2196093,6
6.5109015,2.6442811,9
0.4567842,-1.0199245,8
-2.3760083,1.9435562,0
0.46607125,4.484443,6
1.1079588,6.4505987,6
-1.5408533,1.3003592,5
-0.30369356,-0.45963,5
-0.9810249,-0.42476228,3
-0.45006964,-0.51880187,8
0.29068017,2.1245327,6
-4.6958385,-2.6639333,2
16.040762,-0.17548399,1
8.898714,3.6736615,4
2.4432807,2.1261435,5
6.3633556,2.8270223,4
-1.0989943,-0.294636,3
18.821632,8.898715,7
0.12346553,-0.22058368,8
-2.2731464,2.1509452,5
-17.147099,9.286595,0
6.002696,2.0483952,9
-1.0619311,-0.32467854,3
-1.1249732,-0.047511786,5
30.476923,3.1029363,1
17.695492,-4.501625,1
-4.1980267,3.401359,0
8.454591,7.775299,4
7.88703,4.2751694,4
12.271431,5.919237,7
-3.4120517,3.3960693,0
13.255071,-0.11256017,1
19.409718,8.028746,7
-3.0074866,2.8638253,0
26.869902,1.8371426,1
1.2189885,2.3870792,6
15.174049,-0.7838334,1
8.228216,6.342696,4
-0.18984386,-0.159573,5
1.2549994,3.1087594,6
-0.35206234,6.118775,6
-1.0137651,-0.5812824,5
95.16001,26.54457,7
-1.743942,0.08037028,8
7.805339,3.3581057,4
-0.26593447,0.09385429,4
38.928642,23.276049,7
-0.054919824,-1.157329,2
-0.54878175,-0.032395467,5
-0.35582954,-0.3958205,3
19.329456,8.831457,7
-5.0410533,1.7680929,0
24.837345,40.744495,7
29.529491,15.307557,7
6.9224906,4.5244465,9
0.87855434,5.461463,6
7.370923,3.185832,4
0.19643514,-2.7317638,2
0.37676555,-1.177257,8
-4.408006,4.612925,5
60.92943,14.851921,7
-0.053367835,-0.76649284,8
-0.113025084,-0.2572725,3
13.567383,11.757145,9
-4.274602,66.69965,5
-0.16169003,-0.43834174,8
5.2682214,2.8323693,9
3.6418316,1.205471,9
0.15330549,-0.92347664,8
0.41892374,5.8271465,6
2.0073075,5.5478773,2
1.4865388,-1.0389507,8
3.0308356,-0.1819404,9
-0.083284095,-2.3169634,2
-1.3112298,1.0335114,3
1.4109293,5.8905354,6
19.54111,-1.6620226,1
23.602734,-1.1513022,1
2.143009,-3.803578,8
5.684612,2.4609473,9
-0.888062,-0.56424093,3
0.17301668,-0.03069171,4
-4.3136497,2.8446481,0
33.910557,18.429396,7
11.512962,7.022661,9
0.41937864,4.470826,6
8.524868,2.7414494,4
11.937412,-0.65830296,1
8.07645,10.451802,4
13.690975,-2.0068042,1
-1.5962727,-0.275829,3
-0.19776087,0.07451102,4
10.27666,7.2335615,9
-0.7780723,-0.45951357,3
18.94593,-3.9218447,1
7.1029625,3.0183697,4
23.176868,14.105944,7
1.2626146,-0.98124635,7
3.005068,2.7050076,4
25.849567,14.897512,7
-0.12473862,-2.4178517,2
4.4320393,2.4770896,9
-2.031798,0.90347147,3
-3.481405,1.0318524,0
0.24801995,-0.8732695,8
-2.4235814,0.6977138,8
1.5544479,-3.0230806,8
11.7424755,4.606766,4
-3.5307624,2.1083024,0
3.3570375,2.3363051,4
5.621661,-0.16480342,4
26.976574,2.6863973,1
-1.0039378,-0.26750165,5
-0.52050257,-3.2009478,2
-0.021709282,-0.17059425,8
-1.7097888,1.1799743,3
3.8655844,1.9310415,4
3.5438135,1.9113705,9
-0.8321478,-0.5778736,5
-0.9540938,-1.8051808,2
1.3339051,-2.0811057,8
14.681056,-1.2302082,1
-0.48053443,-0.261904,5
0.6177962,-0.17996703,3
6.731398,0.54052883,7
14.649784,5.875433,9
5.3090606,1.5321826,4
-1.827339,-3.4539385,2
-0.121148065,0.05277325,5
1.0374225,4.6105804,6
-0.7752639,-0.9812882,3
-0.66559744,-0.32942575,5
13.568167,6.295847,9
-0.7524002,-0.002478093,3
-11.28282,51.985493,5
7.497934,3.0098534,9
-1.516259,0.16947097,3
13.09675,-2.9595103,1
1.8522464,1.6418278,9
-11.072135,54.636585,5
-0.5540916,-0.4350571,3
-4.4850264,0.01188612,0
0.8869952,5.2481675,6
4.9593234,1.7383759,9
0.1995894,-0.645827,8
2.5779185,1.8501841,4
-4.098986,8.266207,0
6.265587,9.447073,4
-1.2813545,0.38196495,9
0.012547612,-1.7251252,2
6.5849504,3.365631,9
-3.6658053,2.5485399,0
22.402578,-1.6785612,1
-1.767003,-0.3840507,0
18.29717,16.548656,3
12.39267,-7.0401444,1
0.53801155,7.117104,6
-1.037722,-0.065617144,5
1.0875674,-1.3165711,8
12.655538,-1.2976314,1
-0.47495648,-0.4472243,5
-1.4902635,-0.4239659,3
-0.033608522,-0.2742026,3
-7.248069,13.687054,0
-1.4821537,-0.7795163,3
-0.4744065,-0.19012344,5
-22.36438,77.13165,5
9.112201,4.8662567,9
2.5860128,5.6362424,2
0.3985021,-0.44077125,8
15.185798,6.2966394,7
-3.397911,4.169996,0
3.0972857,2.9695168,4
7.770662,2.446546,9
12.345297,-1.4396455,1
6.971606,2.292392,9
28.074343,13.819248,7
34.752525,19.78236,7
-21.513668,80.771965,5
-0.6842206,0.07305357,5
-0.1470218,-1.2288431,2
-3.7878041,6.198501,0
5.556927,2.9350936,9
23.03386,-3.7999854,1
1.0541269,-1.9653893,8
-1.5615735,4.028259,6
-0.9122472,-0.93354064,2
-0.9128438,-0.55489033,3
11.144131,5.4941244,9
1.2506521,4.142231,6
-1.8166481,-3.3183422,2
20.610575,-1.5170567,1
5.2200236,1.9373424,9
12.724413,-0.8716335,1
-0.4322211,-0.4269709,3
-2.3013663,7.0089273,5
-0.5450777,-0.35041714,5
-3.2643397,2.4590678,0
3.989898,-0.44470033,3
0.17301668,-0.03069171,8
-0.25436884,-0.20271538,3
-0.8091659,-0.586067,3
30.86077,22.86633,7
1.2108419,5.5416255,6
-0.20176701,-0.32379425,6
-4.4998503,0.18660843,0
13.499845,-0.8573246,1
4.120417,1.6161101,4
-3.5516696,2.1261117,0
0.9380522,6.472331,6
8.348047,3.6073377,9
0.23298265,-0.5322926,8
16.20726,-0.039113954,1
-0.15397339,-1.2837967,2
9.302955,-0.6213356,9
6.491765,2.8192735,9
1.0834265,-1.5548716,5
8.408527,3.639275,9
1.4101604,-0.79594576,7
-0.41451946,0.0060600117,3
88.55054,20.460972,7
1.3359221,-1.0451993,8
-6.7556186,3.348073,0
26.061352,-2.0614364,1
-0.6885262,-0.18547694,3
-11.530867,3.3568652,0
8.787243,3.9778721,4
-1.0662646,9.4865675,6
18.438305,-3.4177291,1
-2.9058464,0.1130023,0
1.3646433,5.058035,2
-5.096654,15.695132,5
-0.27625692,-0.19848411,8
2.3053148,2.3104913,4
4.3142824,1.9398881,4
15.2791195,-5.7857804,1
27.162172,-3.8506236,1
-0.48901904,27.412382,5
7.9689665,3.9379253,4
3.7023199,0.9081305,6
1.4767244,2.6834507,6
-4.187956,3.7192788,0
1.2720768,3.7719078,6
5.97515,2.7872815,9
-1.3395078,-2.4065115,2
0.42140698,5.1677256,6
-0.89163435,-2.2958522,2
10.854004,3.6297417,7
18.362507,-0.611,1
22.186672,14.947521,7
7.8798223,2.8058329,9
8.643209,7.9268374,4
-2.5774305,-0.2176835,0
-3.0643988,-0.18435407,0
-1.2341498,0.12555987,3
-0.29227924,-0.060840473,8
-0.13187401,-1.1991065,2
-1.2738823,-2.213089,2
-0.7629703,-0.70325094,3
19.008808,-2.2769847,1
-1.5122931,11.838876,6
-4.345554,3.1238303,0
-0.43440813,-0.24008036,5
30.780245,21.493843,7
1.354447,-1.0613602,7
4.5136895,2.3837864,9
2.5194445,6.6557026,2
1.1214287,3.9445038,6
17.204857,9.088254,7
3.1614866,-0.8674897,9
2.0056238,-0.65093064,7
-0.26948434,-0.52644265,8
0.4282503,6.9520893,6
0.24862152,-0.81892776,8
-0.060957126,-0.34900266,8
8.005989,7.795255,4
1.2520086,3.4429622,6
1.7521263,-3.4879024,8
2.4381642,2.1153548,4
16.177856,-0.64578915,1
2.6173143,6.6684513,2
0.45702398,-1.2102023,8
-0.88835526,0.57339,1
-0.5975994,-0.24290706,3
4.4336004,2.3747516,9
7.091102,4.163679,4
-2.2738612,-0.27523917,0
2.8052258,-0.54974186,3
32.05445,17.484665,7
-0.5712459,-0.3348081,3
-0.20201488,-3.8063822,2
-0.947359,-0.58227354,3
-1.6493895,0.4959749,3
27.226442,14.173785,7
-0.85457975,-0.044660836,3
16.194927,8.18718,4
-3.3476398,4.224096,0
0.8201318,4.980332,6
-0.0241407,-0.78624636,2
-2.7762642,2.179513,0
-0.7558316,-0.3252223,8
12.11795,-3.3366914,1
-1.1418345,-0.11134997,5
-0.815742,-0.4340851,3
0.3287253,-0.961941,5
7.680845,10.716211,4
12.472851,-3.9680192,1
26.055084,13.44458,7
17.536354,-8.439196,1
-1.3491102,0.40118963,5
43.82718,28.29574,7
-1.0218973,-0.71911716,5
22.744987,8.276775,7
-0.29942456,-0.22960387,3
2.218236,6.631862,2
-0.5312103,-0.9565152,2
22.199245,11.621053,7
-0.23050617,-0.08160418,3
5.43032,0.25479302,7
-1.5176251,1.1193779,3
34.96586,35.145676,7
-0.8684638,0.02251634,8
-0.79128474,1.5634655,5
2.4478498,5.8535056,4
-7.6909904,25.86361,5
-0.22617851,-2.5918849,2
9.215916,12.982559,5
0.59610975,5.288996,6
-0.61695236,0.55295575,5
-1.467278,-0.6310002,3
0.7958875,4.999083,6
31.202637,9.001451,7
11.845358,4.673654,4
21.808483,2.2129319,1
24.79061,26.210396,7
17.433668,-2.1036315,1
-0.36687613,-0.5493548,5
-0.21956038,-1.1020803,2
-0.5267103,-0.5362231,3
-2.613924,5.4477763,6
-1.5024904,1.350206,3
0.26263896,-1.0121133,1
12.795044,16.49676,4
-0.5257703,-0.97649,2
0.86064124,5.874436,6
9.091678,16.480982,7
6.0076914,3.6231341,4
-2.4350517,-0.31294572,3
-1.117072,-0.9348649,8
-3.891466,6.808809,0
0.29642248,6.671379,6
-0.27194804,-3.2405028,2
19.53984,0.21512935,1
1.2585133,2.7161355,6
2.441077,1.3297473,5
0.11099,-0.18765403,3
3.2891269,1.7005726,9
19.430021,-2.7070494,1
7.1734266,2.7891603,9
1.1481345e-05,-0.1969681,3
0.1220005,-1.0949444,2
16.005388,-0.64329594,1
-0.7655117,-0.18253954,8
6.0402193,2.7104735,4
8.556058,4.0758977,4
0.16623557,6.804184,6
-2.0258768,0.5932123,5
-0.06836478,-0.7249107,8
0.32092452,7.4676228,6
6.258019,2.3391237,9
31.460155,22.083279,7
24.96829,12.259414,7
-0.5277365,-0.5510789,8
0.6071805,4.0744,6
6.89472,3.1177082,9
2.1843119,-1.2482231,7
0.81088233,8.772636,3
5.3150496,2.272148,9
6.9207983,4.158101,4
-4.192662,0.55196327,0
-0.5049277,-0.10280211,5
-0.22979487,0.08360021,4
1.2367717,5.5609226,6
3.8056083,2.7541833,4
18.17605,1.0416837,1
-0.020572059,-0.61326355,2
-0.31376946,-0.42588335,3
-3.7968528,1.3264072,0
-5.4091544,2.6036065,0
-0.12630488,-1.1777642,2
1.2517037,3.3007889,6
0.96891713,2.4032636,6
-0.7055455,-0.53150123,5
28.323502,10.439238,7
-2.8592699,2.5348775,0
-0.1417953,-0.6113143,8
-0.023577094,6.0529776,6
7.314974,4.938074,4
33.408783,22.91555,7
3.8025904,1.548824,9
-3.5343266,6.1317225,0
21.307255,6.591836,7
-0.098502755,-1.3271501,3
10.234327,13.095098,4
-0.0770732,-1.265347,2
10.051277,-1.8077374,1
1.0861893,-2.3495777,8
0.2588008,-0.91966414,8
-1.1390127,1.2520905,5
3.8550858,2.016048,9
-0.29397404,-3.9623823,2
9.824455,6.155717,7
18.61228,-2.6594658,1
0.05981247,-0.4335734,8
-0.7316541,-0.11172882,8
-0.87273496,-0.9477782,8
1.47318,-0.9594114,2
16.346241,8.551268,7
0.18520117,6.762534,6
-4.7058387,9.424389,0
11.868427,-3.7023132,1
-0.41616094,-3.2055867,2
18.737766,14.788694,7
14.429171,-6.518945,1
-4.2585573,3.9140909,0
0.11941041,-0.2361239,8
-1.6884924,0.6983913,3
-3.0498624,10.987658,6
-2.979762,4.7455106,0
-0.75178766,-0.3757531,5
-1.6644871,0.630972,3
2.5868273,3.4704108,6
-0.46260223,-2.756802,2
0.72154135,-1.127089,8
3.3727527,-1.0033444,7
-4.3115096,1.9454104,0
24.906868,-2.3747048,1
4.4739532,2.503124,4
-0.10583834,-1.0993315,2
13.562219,0.061093226,1
21.9345,-0.18598521,1
3.4014816,1.6385283,4
10.344765,3.3321853,4
3.2222562,2.0748634,4
3.6238608,1.2451499,4
6.95321,-0.09262127,7
20.16366,-0.8616906,1
0.7325311,6.4766383,6
-0.31221834,-2.1494322,2
-0.64995533,-0.12611406,9
5.081056,1.9451858,9
-9.324138,3.5280437,0
-2.8004277,2.5693703,0
21.188345,-4.116965,1
2.06564,-2.0205677,8
-0.85764414,-0.46260455,8
7.924423,3.654909,4
-0.6214058,-0.38630468,3
7.710871,5.030659,4
-0.14690979,-1.9369015,2
-11.67949,5.251165,0
-0.9252758,11.867899,6
23.678528,-3.3143406,1
-2.778111,7.4954214,6
11.8145075,-2.0333834,1
-0.18046002,-1.5306419,2
-0.60100675,-2.073452,2
-0.096125945,-1.0621113,2
22.310629,1.0680152,1
1.2285548,3.7560785,2
-1.4514091,6.8496013,3
12.749402,24.51525,7
-0.2803071,-0.61135745,8
7.782899,-0.9139891,1
-4.616591,3.2089539,0
-2.814076,3.3643541,0
-0.16662018,-1.7067714,2
32.33612,-2.1752596,1
1.2292826,2.5885253,6
0.912048,3.355179,6
-4.6824083,3.1282406,0
15.138919,-4.190824,1
0.27232552,5.617905,6
-0.31248862,-1.469774,2
-1.696033,0.646637,5
24.460949,-2.6464298,1
18.418707,29.441734,7
4.009456,2.3464046,4
0.2561839,-0.74596435,8
0.21170238,-0.6764384,2
16.289148,-1.3495947,1
4.6037683,2.0787895,4
-0.15512638,-0.36222172,3
0.40617105,-0.9006933,8
0.9139445,-0.66872483,3
7.8514366,3.0113196,9
3.0481644,2.0126386,9
3.2194839,1.7254148,4
7.9443364,10.645767,8
-1.5000287,0.38827166,3
5.5093937,2.1986177,4
29.200588,10.5662155,7
-0.2326741,-1.7322662,2
24.155079,11.973582,7
-2.289753,1.1170894,5
45.906525,31.151386,7
-5.264144,3.7096832,0
9.256197,4.5934854,4
-1.1825913,-0.12681651,3
-1.5441687,0.9360469,3
-0.12763815,-1.1828736,2
1.36411,5.950018,6
14.51987,7.6243086,7
0.14468813,8.831463,6
-1.2102784,-0.3760712,0
-3.4136548,1.2831799,0
0.7400663,2.5779767,6
59.894722,49.695076,7
24.133846,20.46108,7
-3.3365693,2.5899472,0
-2.3088577,66.806854,5
-0.8311532,-0.05531141,5
0.28834146,-0.63584226,8
12.729589,-1.792524,1
-4.1037254,1.3688949,0
19.542868,7.3690863,7
-2.6184924,1.6925068,0
-0.14228143,-2.276793,2
0.19269216,-0.22208017,8
13.372291,-2.3149261,1
-0.43339202,-0.37077025,5
-2.8679888,2.192874,0
-1.6929599,-0.29736114,8
0.023323946,-0.27458397,8
-4.171834,3.2770772,0
-1.4617316,-0.26433682,3
-0.17387772,-1.0164418,2
54.27561,22.789042,7
1.3874933,-0.5144219,7
-2.3752596,-0.9200105,2
-0.20771861,6.600206,6
4.837164,2.8295166,4
6.2458286,2.0932763,7
7.872741,9.267456,5
-7.1165733,21.632256,5
11.004718,6.040811,5
-0.15229362,-1.2269243,2
4.448034,2.2891521,9
-0.49508283,-0.73627484,2
-0.4197466,-0.5470973,8
7.2911034,17.10947,4
-1.5846524,6.8358393,6
0.2736672,-0.8697669,8
1.4797053,-0.9888222,6
-2.0401196,0.48946372,5
-4.779125,3.7848248,0
-3.0110195,1.0873482,0
-0.99089074,0.8857262,8
0.84943056,-0.40386397,7
0.7266556,5.6580195,6
13.200789,-6.6318727,1
10.506798,3.4378502,7
25.812626,-0.21767884,1
10.372476,-0.6904827,1
-0.51588124,-2.9300315,2
41.04178,11.098518,7
2.5953867,1.8530424,4
-3.3838599,9.397288,0
-4.108788,2.4862056,0
29.856615,13.710465,7
62.22993,32.346775,7
-0.17373776,5.645051,6
-0.52842385,-0.4810506,3
-2.288542,0.027808487,8
-1.3834162,8.454547,6
9.923108,4.730015,4
-0.29340526,-1.7489796,2
-3.0141876,1.8824667,0
8.506578,0.16824307,9
3.39543,1.5937252,4
-4.273348,2.6892626,0
-1.0637332,-0.5288915,5
73.106285,18.562548,7
0.27734485,-0.87692434,8
0.08448939,-2.749004,2
14.455528,6.3695135,7
3.8989215,7.804206,4
28.006783,15.103664,7
17.463587,-0.09262094,1
25.317055,-3.52275,1
-0.10706431,-0.72011876,3
-1.0966029,8.934647,6
0.08910692,6.1754556,6
1.5142641,6.4710584,2
2.3768065,1.7702221,9
15.044931,-2.8298178,1
7.677291,2.3397646,9
10.7403755,5.968835,4
2.1571002,-3.6599205,8
-0.64908653,-0.40519196,3
-0.15962124,8.185155,6
8.556306,4.4199057,9
-0.67022324,-0.2982244,5
1.9215372,1.6971672,9
0.47998607,5.2431116,6
-0.27568656,-3.3217113,2
4.0782228,2.4958653,4
-0.28828526,10.5004225,6
17.635954,9.492408,7
30.846092,15.901985,7
-7.6871014,-0.41734076,0
-0.044646263,7.1532817,6
0.27028608,7.326641,6
3.695349,2.2676582,9
11.4306135,19.391642,4
0.40313038,-1.1257129,8
-0.48671454,-0.32004863,3
-1.6413318,-0.30193505,5
-1.1137652,-0.94589734,3
4.006187,1.7559936,4
8.652189,4.570609,9
-4.2505355,-0.2938515,0
-3.79497,7.23673,0
-1.5767617,-0.11431497,5
-1.0793818,-1.9545203,2
-1.1555147,0.88187647,5
-3.62198,2.4834747,0
16.399578,7.284872,7
30.148571,-2.0044184,1
13.313682,-2.470677,1
14.968455,-2.4568017,1
0.32742393,3.8453674,6
31.630594,24.341105,7
-2.141172,7.158365,6
28.503222,14.802099,7
7.710705,4.5379896,9
-2.5389252,7.1781645,6
0.12962985,8.329313,6
16.60737,13.14183,4
12.774797,-0.21937849,1
10.380894,4.371631,4
-2.8641334,6.741106,3
12.969118,-2.7828798,1
25.688553,-3.592637,1
-1.0394503,-1.9176662,2
2.2745771,4.964037,2
7.5835514,2.2188268,4
20.504503,-2.953254,1
-2.852075,3.1344662,0
-0.86016977,0.00658451,8
0.85552317,-0.62610376,7
-0.73670554,9.649155,6
-1.6844648,1.2959749,3
6.459775,4.991662,4
-5.1777453,2.71804,0
-2.6212788,-0.4312374,0
2.139229,3.3147016,6
-1.9801936,1.1132507,3
-0.9948806,-0.24897325,3
-3.2934752,10.490339,0
21.894598,11.523972,7
13.047975,-2.832483,1
4.9939733,-0.5841955,7
20.919943,-0.751297,1
15.057043,0.06850095,1
-1.7475629,1.2377069,3
10.1071205,-1.6573426,1
-5.0528264,3.492198,0
2.5603166,1.9090241,9
3.005845,2.350824,9
40.99799,51.582504,7
-0.9375172,1.5490966,5
8.156518,4.406059,4
28.150795,2.3593771,1
3.4953792,1.6780053,4
0.13201168,-0.37632158,8
14.139129,15.664999,9
-0.0044816136,-0.2208052,5
-0.27259976,-0.11070262,3
-1.0107303,-0.80325353,5
8.842649,-2.2090912,1
4.2364087,2.1262603,9
-0.989921,-0.32166076,8
0.02577342,-1.2698983,2
1.0385356,-0.785762,3
-0.04364378,-0.38560602,3
16.092434,25.928785,9
5.776804,2.6447854,9
-4.3306346,-0.30968738,0
9.651871,-1.544288,1
-3.2802384,3.0779877,0
-0.07303339,-3.0422335,2
3.04407,2.0654178,9
-0.7233083,-0.18128006,3
4.437459,1.9151615,9
-1.5404351,-0.3583267,3
-0.9154681,-0.80383706,3
-0.952337,5.3563066,6
-0.20423041,-2.425844,2
0.40108785,-0.148613,4
3.8837545,1.9888359,9
-0.43831956,-0.43473724,8
-1.3129451,-0.20275012,3
1.3403406,-1.0490539,7
9.315602,3.50521,4
-2.1304617,0.28539306,0
3.4102159,1.855216,4
6.8271976,2.3585482,7
-0.11778997,-0.3011381,8
2.4869876,1.6831062,4
5.4974685,2.6701894,9
-0.23560566,-0.34715927,8
14.907717,1.6066527,9
14.344488,14.273136,9
16.307077,6.1297674,7
-1.1873012,2.8396919,5
4.769794,2.863659,9
-0.06436624,-2.2265263,2
-0.9767961,0.03087011,8
-0.038776934,-0.842336,2
-0.42079479,-1.1760302,2
-3.6114388,3.4063628,0
-0.24365704,-2.8762784,2
0.0456402,-1.2127959,2
-1.2741685,-0.022433907,3
-0.22777982,-0.29700488,8
1.6227732,1.9255719,4
0.6090212,7.2594213,6
-0.27492517,-0.32196796,8
4.080842,3.8731623,6
-0.9726805,-0.026988417,8
-0.109992996,-1.1152532,2
7.675241,3.0376546,4
0.28864884,2.6559224,6
