Dim1,Dim2,Label
8.303211,-5.5929976,1
72.730125,-40.204792,1
39.25994,-31.749916,1
0.32601768,1.2939106,1
52.633926,-40.151108,1
1.3678099,5.1353135,6
3.9903722,-0.265934,9
1.2028217,-1.3435936,8
5.151761,3.2832675,4
-0.85994536,-1.9013754,3
53.228325,7.123669,7
25.546614,-18.388979,1
0.49640957,2.0670674,6
2.817979,2.9869819,4
-2.07739,-3.109356,5
-6.7290306,-5.923335,0
5.584532,7.904135,4
20.475113,9.765243,7
3.8964262,2.0104456,4
2.5244598,-38.711906,2
4.1249614,6.8535357,4
-4.0047693,0.19227076,0
40.62271,-4.603899,7
-5.9157147,-6.7243547,0
30.712103,-21.442139,1
-2.721816,-2.9860282,9
2.9277952,1.6624078,8
-0.5432181,0.3887465,8
0.51427644,3.3060966,6
-2.5933475,-1.700418,0
-7.7682695,1.7070832,0
2.3626492,1.8902286,4
29.824087,-14.610052,9
0.25518757,2.3488448,6
-0.5097091,-3.5023866,8
1.7640381,-76.16783,2
-0.7035848,0.9507792,2
-1.0823354,-2.316905,3
-2.0477283,-2.7580476,8
2.3099155,4.7751255,4
-1.6391084,-0.3615904,8
-2.3484862,1.9705075,2
4.226713,-56.14583,2
30.908394,-17.598167,1
35.760185,11.833243,7
-4.479427,-5.594699,5
4.574767,3.1415076,4
3.2666652,3.3017802,4
-3.1341662,-2.1162825,0
1.2387092,3.8448825,4
-1.3847387,-2.3250632,3
6.385809,-2.7133765,9
27.98484,13.310892,7
-1.4190762,-4.697672,3
21.341194,-20.362856,1
-2.3755994,-1.556814,0
55.791878,-40.653362,1
-0.2090327,0.50993645,2
-3.6841521,-4.0470986,5
2.4315906,0.15324497,9
-0.303603,1.0613406,2
37.12868,-25.462803,1
-5.874673,-1.0031939,0
36.15998,-33.685215,1
0.26924,-1.6569949,8
4.9285245,5.3268585,9
50.827263,-27.680912,1
3.565879,1.6380622,6
0.14321098,-3.5705142,8
-0.7252545,-1.1217374,3
-0.68282115,-3.1936257,8
2.832649,2.23284,9
-0.89095306,-2.651744,3
0.38071126,3.2526612,6
1.515275,-21.165424,2
-0.33362636,-2.0691175,8
-0.25484747,0.17721355,3
-0.16179591,-20.767616,2
0.107796624,0.31884354,2
41.558582,-24.631575,1
-6.9167967,-4.2165546,0
8.120377,16.235472,4
0.020053685,0.26104373,2
2.5427365,1.5520859,9
-0.052148037,0.6933001,2
5.4980474,5.137418,4
-0.4984914,-1.9912958,3
42.05817,6.605419,7
3.0990329,2.452778,9
45.795845,-29.954805,1
0.6360322,-2.6757998,5
-0.007121604,0.7026621,2
2.9050186,1.3476442,4
3.3475547,2.426148,9
-1.2243103,-1.2537524,0
-1.2069595,-1.5692406,3
0.664307,-2.8428586,8
-2.5994663,-3.108317,5
-0.06164658,-1.317986,3
-1.8936615,-2.6222868,6
-4.696192,0.11472559,0
2.3905091,1.4989127,9
4.468078,0.73743176,4
0.6350601,3.730257,6
0.27973115,0.4187056,2
0.11445141,-3.1693263,5
-1.9580402,-1.1147337,0
-4.946054,-0.5919757,2
10.744524,2.558446,7
4.1423016,6.2717743,4
0.9950784,4.995993,6
1.0263112,4.19521,6
0.29755187,-2.320703,8
1.2562679,4.792861,6
0.6189324,3.5481377,6
0.05893275,-4.3619666,8
1.1065189,4.370002,6
3.0179243,0.94478416,9
27.024063,-16.014238,1
13.341147,1.2462063,7
6.915264,-75.02278,2
-4.704563,-5.0006294,5
4.6198745,2.6029987,9
-0.20151287,-3.639678,9
-4.6046896,-2.3228636,0
22.648636,-1.1841741,7
0.14545198,0.5877842,2
16.689112,6.1238422,7
0.7451678,3.390131,6
21.223597,5.33323,7
-6.6879416,-5.303424,0
0.93164015,4.6983137,6
5.5445547,-2.1730247,5
0.6646869,2.8881874,2
5.7589417,10.099979,4
20.70663,2.4246407,7
-0.30257297,0.50352615,2
-5.386957,0.57150173,0
2.7588873,2.667402,9
3.4180944,3.8379316,9
-0.83014005,0.90602213,2
0.33304417,0.5999029,2
4.5815263,2.210279,9
4.0685687,5.8671875,4
3.5346186,4.7372956,4
0.1888986,0.59699774,2
-0.8892255,-0.6986108,3
-1.7497265,-4.0040026,3
-0.63602626,0.80752474,2
56.513084,-27.66639,1
35.00159,18.406376,7
-3.3273726,-1.7434945,0
19.506168,-2.0123844,7
0.8371446,3.309888,6
4.04928,1.8872895,4
41.8491,-45.28436,1
-0.99961334,-2.1003108,3
-0.26550436,-3.1610608,8
4.645797,-0.62032485,7
2.4456127,2.9645603,4
-2.0550327,-1.242981,5
4.2722197,3.9804251,9
-0.35096496,0.70500237,2
-1.9047469,-1.6945162,5
36.96451,-27.726196,1
-0.42051017,-1.9672296,8
70.687904,12.0871,7
-0.67715085,-2.4599385,3
16.45758,8.221372,7
25.966192,-20.524014,1
0.6023431,-1.4965541,5
-1.8150074,-2.1064558,5
-2.7221954,-1.3894196,0
2.8420472,2.5339181,9
21.484335,-16.839285,1
3.0253024,2.2877479,4
-6.283123,-2.7585773,0
2.8482301,-1.4263532,6
-0.41971853,-1.7743027,3
-1.8001039,-2.6825507,3
1.518085,12.8727865,6
-6.7765207,-1.3798628,0
3.0983315,1.6673657,4
4.3612137,2.763409,9
6.7098007,1.4749862,7
-5.513095,-6.5338264,5
39.98638,-26.918491,1
0.37317872,8.393057,6
2.9375424,-2.6641853,8
3.0931103,1.5944932,9
-0.3383718,-2.542458,5
0.80834544,-2.771293,5
2.680328,1.3622864,7
4.079484,1.4101257,9
-0.072816744,-1.8391542,3
-0.07569058,-2.3293984,8
-0.49746782,-2.2628505,3
-0.42296758,-2.4057999,8
35.52549,-27.130415,1
7.867358,-3.6182804,5
-0.9324554,-1.4190118,3
-0.5691519,-4.167803,5
-2.3115752,-1.1296577,0
-0.86735964,-0.9086255,5
-1.1158936,-1.6700749,5
0.9714621,3.7487562,3
1.7407037,-2.461469,8
-0.18348557,2.3164568,6
10.412381,2.893856,7
16.52686,-2.655024,7
22.58387,12.659072,7
-0.18106759,-1.576032,3
25.645645,7.679966,7
-6.716925,-7.0109377,0
-1.8232706,-2.0045109,5
3.504156,2.4078743,9
-1.3706553,-1.1742349,0
-1.0172595,0.5313974,2
0.7140393,-1.0088558,5
-0.5107932,-3.1951528,5
-0.91915965,-3.0606487,3
35.174656,-24.62725,1
11.529831,3.3510947,7
5.9995832,-2.537926,7
0.8347887,-2.539448,8
0.45485014,2.6422465,6
5.063092,-1.9304261,5
3.1523118,0.4687561,9
-0.8601779,-2.7723234,3
0.8151711,-2.9076562,8
3.7768168,3.3852916,9
-0.923262,-0.89949036,5
-1.3653245,-3.1522272,3
31.221035,26.890268,7
0.40036583,-0.96298206,9
23.520458,-16.79037,1
17.616594,4.263876,7
-4.6606936,-0.8751869,0
-4.7974625,-2.0461698,0
-1.3012654,-1.9790256,3
42.60794,19.88319,7
-0.21795404,0.5677487,2
-0.6561469,-3.216814,5
-0.4901383,0.39607555,8
52.086132,-36.41287,1
-0.13519737,-3.1499064,8
0.5183845,3.8425074,6
0.0019355714,0.56902117,2
3.3995242,2.0360198,9
-1.5110433,-2.0991766,5
32.61874,15.726117,7
-1.4332731,-1.2626398,5
3.906101,-5.0551634,7
5.2557964,-3.532281,8
1.7383976,5.7311525,6
4.7667828,-45.07988,2
2.5470705,-0.9290166,5
71.770004,-36.343548,1
3.9760203,5.9916105,4
0.46033376,-2.1799705,8
4.567937,1.5551997,4
-1.4757518,-2.0919638,5
0.9025414,-1.7876966,8
-0.7983814,-0.98181653,3
-2.7049737,-0.72985363,0
-0.0798804,2.436597,6
-0.95636165,1.1470046,2
1.8981719,0.9281478,7
-0.56576306,-1.8393095,3
-0.5892022,-2.5103798,3
0.12708955,0.587054,2
43.64494,-30.76607,1
-6.3377147,-3.6065617,0
5.99733,1.4547803,7
-0.5602553,-2.3658974,3
4.889757,7.015611,4
0.8066298,3.9538977,0
-1.2008984,-3.2899108,3
3.8823001,1.2418277,9
-0.8841751,-1.7828062,3
1.2816395,3.2422018,2
-2.8690217,-3.4106326,8
5.4546995,9.579732,9
-9.975211,-5.594202,0
-0.979804,-1.6908023,3
1.1353405,-2.2103746,8
-8.852686,-6.2668304,0
20.388643,7.8124886,7
0.34122542,3.4416704,6
0.37130177,-1.790594,5
3.2570415,3.1120954,4
8.613477,2.2626593,7
-0.4572929,-0.8637595,3
-1.5919871,-0.7023232,9
-6.772644,0.9014487,0
0.7509592,-2.2946198,8
0.22306295,2.2885892,6
0.1508916,0.59118754,2
0.67053473,-2.9794075,5
17.256048,-8.885743,6
31.119545,-29.588955,1
-4.0480275,-3.3656173,0
-4.5091305,-2.3660436,0
2.2900324,1.5938789,4
4.1714506,0.28141427,4
-3.0401473,-2.2897358,0
37.98411,-30.600166,1
-1.0697732,1.0441089,2
-1.4297434,-3.953004,3
-0.32193857,0.93985474,2
1.7466962,0.9843477,7
20.813856,5.6131124,7
0.6200431,-2.7779653,8
-4.466491,-4.1880364,5
-0.22390908,0.691226,2
-2.9105482,-3.705524,5
55.63601,-3.7759147,7
0.7083861,4.078802,6
1.9138482,3.0426474,9
69.40202,-40.110153,1
3.6340318,4.3800564,4
38.03588,-33.622803,1
-0.023577183,2.2080476,6
2.3709288,2.4718623,4
-0.37553096,1.0259838,2
4.3632927,4.73544,4
0.051912643,-0.3375595,3
4.090036,-1.7879574,5
3.6622646,3.1411393,4
-2.1116147,-2.4793496,3
-0.14935768,-2.25395,9
-0.9902968,-4.3098364,5
-6.009655,-3.405284,0
59.76128,-37.29073,1
-1.1766658,-1.3366153,5
-0.14311713,-2.0314224,3
-0.14603174,-2.4287179,8
2.5347552,2.5099826,9
19.941982,-15.271424,1
2.430676,2.3922029,9
14.465103,16.447113,7
3.369163,3.8692498,9
-0.019159913,-3.593741,5
0.31096375,-1.8716475,5
-0.16832805,0.66115105,2
5.684253,4.0640125,7
3.588319,2.6029716,4
1.2357956,10.418883,6
-8.314947,-5.7479773,0
58.80278,-37.388535,1
-0.13502431,-1.5291069,1
53.13729,-33.535713,1
-4.194847,-1.2817197,0
1.3350216,2.6587086,4
2.3439245,2.7128544,4
11.587467,5.7728496,7
1.3264757,11.441919,6
-0.9016774,-1.6933659,3
2.189887,-2.5310817,0
-7.645507,-2.697875,0
2.9976447,1.5647761,4
-0.9623893,-1.7445421,3
-3.746531,-1.913907,0
0.28198326,4.0624843,6
18.867697,-17.554033,1
2.913342,1.6330086,9
1.0308646,3.6932378,6
71.832924,-37.08265,1
-1.448319,-3.3448634,3
-0.05604565,-2.2848442,8
24.420786,-22.060385,1
-0.89851093,0.5203856,2
-1.5840154,-1.5436666,5
0.5631366,13.684252,6
-0.30785543,0.7366495,2
3.1841917,-0.411489,7
-0.7418007,-1.0964429,3
0.53758335,2.4727583,6
-1.9823159,-0.37120032,0
11.556631,-10.346942,1
3.0758586,2.3852992,9
36.65624,-5.4496565,7
0.59534675,4.26052,6
1.196914,6.1249375,6
0.33377746,-1.902548,8
3.229875,-0.024775028,9
-0.6222729,0.55570626,2
1.9192774,3.5532632,9
1.966476,0.92347074,5
1.0566437,-2.8366804,8
-0.9290589,-2.5539777,3
26.575823,-28.870031,1
-5.957864,-3.299467,0
-2.1838312,-1.9564185,0
43.372032,31.994678,7
0.7355318,-1.8954082,6
-0.14689037,3.0944393,6
-1.3681419,1.310372,2
19.084938,-30.969757,1
0.640252,8.361918,6
2.864056,1.9031372,9
-1.5124799,-2.8684201,3
56.522266,-35.414715,1
-2.9223824,-4.3891554,8
0.8022802,3.8309689,6
4.549533,-0.80669904,9
-3.0278978,-1.3082714,0
0.82862055,3.3778105,6
-2.6454551,-1.6419048,0
-2.3604007,-0.912941,0
-4.6127005,-1.1423221,0
1.2967017,4.360892,6
0.03877181,-9.218667,3
0.32296014,-3.3301003,5
3.691588,1.528043,9
1.138061,3.7926197,3
2.030408,1.4104002,4
7.8420076,-2.9259381,5
0.10454512,-3.785206,5
0.16403043,-3.5020592,8
-0.07649821,-3.3402085,5
-0.31884202,-2.368106,3
-2.8500767,-0.76315784,0
-0.43392825,2.0103688,4
-8.754311,-7.1196346,0
-2.3165607,-1.9221861,2
3.5868356,3.9107008,9
0.48136407,4.026679,6
0.55512595,-1.7360841,8
-0.26520315,0.52990305,2
-0.74395967,-1.7304755,3
52.524532,-37.64686,1
-0.62349546,0.9074428,2
38.067097,-29.741568,1
18.625162,-24.678352,1
0.83206546,-3.1339805,5
0.27267537,5.1079326,6
2.8909621,3.0034282,9
1.6136328,-2.0756712,8
-2.1222816,-1.7264357,0
1.0066876,4.753548,6
0.5939189,2.5374823,6
0.2286681,-3.6024933,5
0.64196825,-2.6096115,5
-0.9602965,-1.3704154,3
0.86689657,-3.253598,8
0.61992097,12.151263,6
-4.597063,-1.7226171,2
51.26789,-31.012524,1
3.1864262,2.3159845,4
0.774969,-3.7717092,5
3.1087017,2.7884154,4
-0.7758391,-3.652407,3
6.9770675,3.4306145,7
-0.25066987,-2.6410136,8
-1.865299,-1.5019529,5
-1.0701476,16.137238,0
2.7430937,2.8646762,9
-1.3886575,-2.5137405,3
-2.3231227,-2.6298995,5
89.64938,-41.162846,1
28.995409,-27.476652,1
-4.7735643,-0.72800064,0
7.7612047,0.4942541,4
4.112357,1.9552587,4
2.6476233,1.5916103,7
-2.6642015,-1.1985302,0
44.480167,-27.552181,1
2.0663426,1.1819323,7
-2.4975486,-1.4101124,0
56.284496,-27.87455,1
1.6054299,10.799205,6
32.339428,-22.149023,1
4.812784,1.871804,4
-0.1261732,-2.9474683,5
2.198933,10.309006,6
0.09652877,3.923152,6
-0.8842182,-0.6843841,5
48.770767,31.797483,7
-2.4069016,-3.0048451,8
2.7142925,2.1699395,4
1.9553152,1.5196867,4
38.681465,6.8436136,7
0.6494703,-44.00889,2
-0.7624873,-3.5793626,5
-0.5266546,-1.6633941,3
2.3585324,1.5849271,7
-8.048708,-6.21587,0
60.800465,-1.5170903,7
16.691235,5.03722,7
5.075627,3.4500566,9
0.907879,3.7589254,6
3.0794597,2.2423239,4
-0.7476062,0.3957119,2
1.0566396,-2.6976726,8
-1.3148435,-0.49538898,5
24.769253,15.255409,7
-0.19464107,-1.8321341,8
-0.20753755,-2.1143503,3
4.485837,0.6540234,9
4.8769517,-2.0452356,5
0.16849858,-1.9452684,8
4.109915,3.897162,9
2.5506616,4.242048,9
0.05073157,-2.1653051,8
0.4142744,3.4737003,6
0.2709061,0.58899397,2
7.5357013,-5.716499,8
2.1587381,1.3961835,9
-0.602473,0.8109832,2
-0.8965641,-2.490755,3
0.9434794,3.1551156,6
39.928963,-28.554338,1
54.21992,-34.507168,1
3.3693213,-2.7221441,8
3.4625907,3.4107652,9
-0.74979323,-0.8082397,3
-0.026987791,-3.7526162,4
-3.8261087,-1.8413534,0
26.208824,6.2488937,7
3.2574873,1.2493097,9
0.64200646,4.70849,6
1.7606908,2.2325506,4
41.837032,-27.94333,1
5.428359,0.20583248,4
34.150433,-26.568348,1
-1.6840887,-2.672564,3
3.5399375,6.092502,4
5.27736,1.921128,9
-0.8410658,-1.1589742,3
38.709095,-34.45916,1
2.876891,2.3013263,4
24.456064,5.8905735,7
7.180197,0.94566345,7
4.746809,8.106859,4
23.640518,5.310005,7
-0.60312104,0.7764194,2
4.6527367,5.2351303,9
-1.7826486,-3.2165074,3
-5.8124676,-5.925728,0
0.46835458,-2.7470803,8
-3.0127573,-3.718452,8
2.2337706,-2.2824934,8
2.960587,2.0393183,4
-3.645637,-2.5679789,0
2.5685663,5.826916,4
1.2131982,1.2374458,4
67.70649,-31.235508,1
-1.8649669,-2.2304196,5
-0.78630865,0.7338978,2
-0.5814184,-2.6268466,8
-1.9267936,-2.4748697,3
2.9212236,4.009535,4
3.746027,6.000492,9
-0.779431,-0.63979506,5
-0.4795717,0.27231613,2
2.6003122,-1.8562698,8
34.297062,-24.132925,1
-1.6297767,-1.5621467,5
-0.15345104,-1.7902879,3
1.5304514,1.4068103,7
2.2124362,1.4507186,9
0.6606643,2.7946863,4
-0.93323636,0.891664,2
2.3568068,3.8382683,5
1.4790198,4.8336887,6
-0.28838915,0.3027706,3
0.07676211,-2.467045,5
2.4486113,1.4263805,9
-1.0913422,-3.0411992,3
8.43054,-3.256813,5
2.8958893,2.4343665,9
0.39795992,0.82053506,3
24.519966,-21.326525,1
7.0558963,12.398519,9
7.0381804,-8.100171,5
-0.15440427,-1.6145529,3
0.2701515,13.841273,0
-0.49050534,1.1041398,6
2.856201,4.020462,9
0.65429085,-2.94335,8
5.180031,7.6571393,4
-1.895118,-0.08163929,0
4.82954,0.32613087,4
3.9417074,4.686513,9
-0.27006853,0.5512728,2
3.7692118,3.2394462,9
-3.03333,-2.109004,0
38.553356,-26.236393,1
-1.8149829,-1.2617791,0
2.177726,0.40722334,3
13.361248,-20.832874,1
0.51833946,2.632615,6
-0.53826547,-3.60261,5
2.5851798,-0.83722115,8
31.449955,-22.969889,1
-1.2301774,-1.0921388,5
-1.2175355,-1.5228355,3
0.015799388,-2.0259237,3
-2.8532495,0.67550063,0
-0.9889979,-0.5994866,3
-0.3342628,-2.4804454,5
10.2522545,-4.65008,5
3.214492,1.645127,9
0.44116783,0.9673878,2
0.27012303,-2.2448168,8
1.8568664,1.3756143,7
-2.6380227,-1.3745317,0
9.077315,15.275248,4
2.6888788,2.1644173,9
26.768654,-19.532936,1
2.9751654,2.7449958,9
18.136015,5.8446474,7
27.608501,7.1867223,7
11.439945,-4.336578,5
-3.2995436,-3.7777243,5
-0.08525548,0.71533304,2
-5.225502,0.7163625,0
4.053272,3.9128976,9
31.409662,-26.024334,1
2.020446,-2.8140755,8
-2.3422804,-1.8442693,6
0.022621013,0.62297875,2
-0.59096205,-1.069113,3
2.8864431,1.4787109,9
1.6071055,6.0910373,6
-1.30005,1.2011857,2
46.9963,-32.426083,1
3.254842,3.514895,9
24.341236,-16.47343,1
-0.7108647,-1.7175205,3
0.23426545,2.3751583,5
0.27956688,-1.8959635,5
-2.9369113,-2.2942648,0
0.5194025,-0.4140935,3
0.46772853,-3.7577069,8
-0.6233772,-2.223224,3
-0.46790364,-0.66896427,3
22.418076,3.5800378,7
1.1259383,3.5592446,6
-0.011755064,-2.0970912,6
-8.311223,-7.1299067,0
34.529297,-23.560951,1
2.6974132,3.2611103,4
-3.3771706,-2.6647344,0
0.6727121,2.6342053,6
3.6117911,1.9495039,9
0.08496259,-1.8859484,8
41.66016,-24.233252,1
-0.065851085,0.8896842,2
17.091764,-11.278788,9
3.063892,3.1751027,9
1.6141359,-2.413161,5
3.2676253,2.3987901,9
21.30485,2.1447144,7
-0.8590683,-2.6185715,3
30.689247,30.336031,7
3.6189778,0.21440572,8
-8.427746,-4.7704735,0
45.841053,-32.06814,1
-0.7409671,-2.5966568,3
-9.422715,-7.5236807,0
3.3430812,1.8009384,4
-0.17973824,2.5148492,6
43.883213,-38.19607,1
-5.763855,-5.353339,0
0.005072981,-2.4870248,2
-0.05264765,-2.898397,5
-0.35657024,-2.920826,8
4.783162,9.928055,4
3.7004302,4.236765,4
26.921432,-30.876274,1
48.93615,-39.70987,1
3.985219,-1.8581725,5
3.4828813,2.0362842,4
1.963052,1.0658773,6
2.0984945,13.00662,6
-3.3689613,-1.0732331,0
-3.0077534,-1.6417782,6
3.652095,2.9455585,9
-1.1256102,1.503605,2
0.5396748,3.924159,6
-0.6739402,0.97944707,2
5.975866,3.9808424,7
40.59213,-24.29783,1
21.695452,4.5522656,7
2.4500194,2.270199,9
5.25318,1.3670712,4
-4.145449,-2.9603944,0
-5.25574,-3.4967546,0
-1.4952947,-3.294006,3
-0.64011896,-2.8607883,8
0.15790522,0.7744439,2
-0.8882965,0.81127524,2
-0.38048035,-0.49440897,3
42.696037,-31.69772,1
-0.20494188,2.0714302,6
-3.667128,-1.8996544,0
0.009157062,-3.0607452,5
32.382008,6.1935215,7
14.223228,-0.14643739,7
4.0594673,5.2778926,9
-0.49377874,1.0251778,2
1.5968685,6.1684284,6
2.2003016,0.9986656,7
7.508102,1.2478132,9
5.3198986,0.97029936,7
-0.0025164485,-1.9138407,8
0.38310683,2.49361,6
0.16341159,-1.7544177,8
0.08115244,-1.8173497,8
4.3129997,1.6172867,4
1.4421896,6.149455,6
2.0743732,-1.7879084,8
7.527067,19.252531,4
36.714607,-24.062382,1
-0.85495615,1.1805928,2
1.1027462,-2.0601592,8
-0.21516187,0.729074,1
-0.66430956,-2.0388756,3
3.8707354,4.815692,9
4.5469503,3.1316178,4
-3.9290981,-2.4543238,0
-0.4120104,-2.3106718,3
34.226566,8.251441,7
-0.66819143,-2.0464282,3
-0.78811294,0.56759506,2
-0.7660395,-0.82050014,3
-2.0457032,-4.013546,3
16.626503,4.675255,7
-0.88418436,-2.917269,3
2.9747958,1.511192,4
-2.7754512,-1.2167578,0
0.75025755,3.9082932,6
0.20046347,0.7279873,2
-2.7182875,-1.8985686,0
0.15845025,-2.4471538,8
19.136538,-18.876356,1
-1.7897477,-2.2282798,5
-0.8390847,-1.4432187,3
0.87420404,-2.6596477,5
8.019316,-1.1397796,4
27.122427,-28.80265,1
11.830105,3.9288158,7
23.151596,-31.22536,1
-1.1854912,-4.1368833,5
54.571358,7.505081,7
-0.6131483,-0.34335423,5
2.4102316,2.2695756,7
-0.6170231,-2.0476635,3
-0.53985566,0.974313,2
-1.178859,-1.5644491,2
25.247625,7.588205,7
-0.5779241,-2.692487,3
1.6606114,1.6074173,7
-1.5510477,-1.7201402,3
48.297306,1.5540395,7
-0.5268463,-3.2582414,8
1.7401214,-1.79791,5
1.436018,3.9427063,4
6.3814793,-2.8237276,5
-0.2537598,0.639095,2
3.2585318,0.5583204,5
0.8957989,4.0499372,6
0.1538701,-3.7201056,5
-0.29324523,0.5583269,3
1.3431299,5.854432,6
13.752804,13.578272,7
2.5541394,2.0801718,4
54.32472,-25.557522,1
27.8415,1.5112953,7
40.25495,-29.842999,1
0.77805257,-1.7668154,5
-0.6449084,-29.870926,2
-0.8372567,-1.9164255,3
-1.9254696,-0.92238665,6
-0.9367337,-1.7386491,3
0.80223346,-0.08757901,1
7.676827,-0.46815872,4
-0.4543457,0.7918847,2
0.94707316,3.5464115,6
12.05955,-8.418319,7
4.4199243,3.187932,4
-1.7913527,-2.0163844,3
-1.0336246,-0.53342986,8
-2.0725653,-0.32546854,0
0.34186953,3.071405,6
-0.7231499,0.79728806,2
53.272453,-28.990421,1
2.3845134,13.995831,6
2.207417,3.8289545,5
-0.051560983,-1.8823109,3
3.157731,5.3928485,9
47.12593,-38.351864,1
2.8901408,2.9843998,9
-0.09609008,-2.413182,3
2.2927933,-26.128002,2
39.054234,-25.016329,1
-1.4440444,-1.8165064,8
3.018113,2.9001415,4
3.6040149,2.1021492,4
0.30373847,2.9709902,6
-4.5340166,-5.538082,5
-0.06581634,-2.2136912,8
0.32343227,2.1915958,6
2.994615,2.3691363,9
29.700495,5.7936654,7
21.724365,7.6429725,7
0.5230427,-2.055648,8
0.61095095,4.558346,6
3.1978998,3.0632477,9
17.780125,-2.3896687,7
0.14826734,0.21801616,3
3.307062,3.791265,9
4.7763066,2.679534,4
-8.903379,-8.637213,0
-0.28357673,-2.7401545,5
4.6093235,7.018477,4
1.0958142,3.6625373,6
5.331582,6.6396837,4
49.70088,-26.203266,1
0.068017945,0.5332639,2
-0.52957135,-1.6759679,3
-5.9974833,-5.0300627,0
-7.0675254,-3.9590206,0
-1.5794678,-61.29115,2
2.1279066,9.719078,6
1.9959927,12.794923,6
-1.3525472,-0.8393998,5
19.322777,8.79078,7
-2.093336,-1.4085202,0
0.25145495,-2.0590954,8
0.50591266,3.70975,6
4.307685,1.9950916,4
23.050524,4.1859984,7
2.4935281,3.942085,9
-1.6115417,-0.69514346,0
10.6406355,6.4603667,7
-0.38603598,0.21614483,3
4.5262065,-0.015593052,4
-0.064155936,-8.673085,2
18.86385,-15.921172,1
2.4846354,-2.6504703,8
0.19696003,-3.237989,8
0.1991863,-3.1728456,5
4.0488954,6.033908,9
-1.2016946,1.2203071,2
6.0168877,-0.6925919,7
44.554554,-36.567387,1
0.52826506,-2.5445797,8
-0.83347636,-2.7259586,8
-0.34601572,0.11125809,8
-0.23020157,0.3823857,2
3.436028,1.5707593,7
0.53732586,3.1277635,6
-2.1283674,0.34331632,0
22.224337,-22.263384,1
-1.2957733,1.5424418,2
6.7410107,1.3194226,7
23.556887,-30.887873,1
-2.8406675,-0.9533243,0
-0.17891592,-2.2570753,8
-1.7240078,-3.5778408,3
-0.24258696,2.136396,6
-2.065349,-0.95996785,0
0.48070708,-2.7401755,5
-1.768667,-4.0010643,3
2.6814783,7.108554,6
-0.3452856,0.91198146,2
1.3438998,-2.0500207,8
15.141936,-8.715196,7
-5.239723,-3.7521658,0
40.90618,-29.601341,1
4.10392,4.315302,4
0.15402767,0.67813855,2
45.08327,-25.947323,1
68.14105,-37.954872,1
3.4572825,5.1768284,4
2.4506245,2.2439659,4
4.444309,6.689427,4
2.4317558,3.8122258,4
1.5215292,0.7966645,7
47.080105,-27.782667,1
0.6159946,2.753915,6
-0.28749958,0.75878435,2
-0.4428217,-2.34711,9
3.1224613,3.7332902,9
-8.630152,-4.492981,0
-2.1822398,-1.1923978,0
29.15412,-24.914433,1
1.9457655,-1.411016,8
-1.1308999,-1.1214352,8
3.514589,2.37332,4
-0.82110363,-1.415636,3
5.339446,2.3629293,4
-0.88477695,1.4545944,2
4.43151,15.963189,0
-0.04458891,1.7246133,6
37.997173,-30.308414,1
0.25540826,2.373321,6
26.706835,-20.786768,1
-0.0058521293,0.7361176,2
-0.37068433,0.6909645,2
0.09839716,0.68654776,2
77.07079,-39.35365,1
-0.11157627,0.50523317,2
-0.54446906,-0.73789215,3
14.891073,-1.5228329,7
1.3822241,-3.2181902,8
15.203081,-10.762819,1
-4.674496,-2.3657842,0
-2.0131624,-1.6917789,0
-0.023793347,0.58068335,2
70.18443,-42.79386,1
-5.8720407,-4.7830896,6
1.453788,7.625592,6
-5.1322184,-2.1194782,0
22.611685,-22.006128,1
0.48893744,4.002184,6
-0.1339041,0.7660161,2
-1.720634,-1.7896426,5
52.199158,-39.06227,1
33.51779,0.113506794,7
3.8301935,4.7666698,4
0.62762797,-2.5835567,8
-0.1570177,-2.1594057,2
39.248344,-27.683598,1
3.3125336,4.0864377,4
-0.44844207,-1.6819012,3
1.3693532,-3.5958545,8
0.11240548,-1.053208,3
2.6651535,2.200799,9
3.757954,6.1153755,9
2.6237788,4.242638,4
1.6348052,-3.2375305,8
-0.79117286,-4.78562,3
3.0659628,3.4579513,4
4.210635,3.5232754,7
-0.016346399,0.67839307,2
17.484514,7.9191446,7
-2.8945456,-3.1195269,5
37.49193,5.6506233,7
-5.918194,-1.9277782,0
1.7576461,1.158536,4
-1.1552489,-2.4065523,3
-1.6285422,-3.2819705,3
0.07663731,0.7309473,2
0.59942466,2.6363676,6
2.9803379,1.7081549,7
0.20572507,1.7537268,6
-1.6075599,-1.3650556,0
-3.2678275,-1.4104114,0
1.5221497,10.067628,6
80.08533,8.945007,7
30.217104,4.013606,7
-2.6178474,-1.7881536,0
3.238489,2.1196878,5
-1.1144536,-2.603176,5
0.6352799,-2.547971,8
29.854528,-22.618927,1
-5.8140965,-5.02942,0
1.492166,4.2346716,7
-2.7561224,-2.437789,0
-0.48294008,0.53048843,2
0.24456227,-2.7845898,8
38.83603,-32.410725,1
0.38465914,-2.983897,5
-2.7315106,-2.0416846,0
-2.824574,-2.2902722,8
-0.42622986,-2.1779706,8
-3.4303157,-1.5817552,0
-1.0157751,-1.7510213,3
0.06480452,0.69477224,2
50.87593,21.617386,7
0.09073913,-1.2886804,7
-1.9721925,-1.1490979,2
0.23672903,3.5192375,6
4.133917,3.725637,4
2.7728481,2.9419167,7
0.57575417,-1.9373258,5
4.363761,-1.7303212,5
3.5019443,1.7996598,5
